timestamp,event_type,token_id,reset_time_utc8
2026-06-01 00:07:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-01 08:07:38
2026-06-01 00:07:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-06-01 08:07:54
