timestamp,event_type,token_id,reset_time_utc8
2025-08-04 05:24:27,SESSION-RESET-TRIGGER,TOKEN_1,2025-08-04 18:24:27
2025-08-04 05:25:18,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-04 18:25:21
2025-08-04 13:00:54,SESSION-RESET-TRIGGER,TOKEN_1,2025-08-05 02:00:59
2025-08-04 13:02:08,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-05 02:02:12
2025-08-04 14:35:19,SESSION-RESET-TRIGGER,TOKEN_1,2025-08-05 03:35:19
2025-08-04 14:36:18,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-05 03:36:21
2025-08-04 21:32:06,SESSION-RESET-TRIGGER,TOKEN_1,2025-08-05 10:32:06
2025-08-04 21:32:36,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-05 10:32:362025-08-07 21:30:59,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 05:30:59
2025-08-07 21:31:04,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 05:31:04
2025-08-08 03:05:35,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 11:05:35
2025-08-08 03:05:40,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 11:05:40
2025-08-08 09:35:21,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 17:35:21
2025-08-08 09:35:30,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 17:35:30
2025-08-08 14:33:51,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 22:33:51
2025-08-08 14:33:57,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-08 22:33:57
2025-08-08 21:30:18,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 05:30:18
2025-08-08 21:30:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 05:30:23
2025-08-09 02:57:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 10:57:12
2025-08-09 02:57:16,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 10:57:16
2025-08-09 06:07:59,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 14:07:59
2025-08-09 06:08:07,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 14:08:07
2025-08-09 06:15:50,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 14:15:50
2025-08-09 06:15:56,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 14:15:56
2025-08-09 09:24:18,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 17:24:18
2025-08-09 09:24:25,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 17:24:25
2025-08-09 14:19:28,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 22:19:28
2025-08-09 14:19:34,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-09 22:19:34
2025-08-09 23:20:12,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 07:20:12
2025-08-09 23:20:18,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 07:20:18
2025-08-10 04:41:44,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 12:41:44
2025-08-10 04:41:49,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 12:41:49
2025-08-10 09:21:35,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 17:21:35
2025-08-10 09:21:42,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 17:21:42
2025-08-10 14:19:07,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 22:19:07
2025-08-10 14:19:13,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-10 22:19:13
2025-08-10 23:20:10,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 07:20:10
2025-08-10 23:20:16,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 07:20:16
2025-08-11 04:45:42,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 12:45:42
2025-08-11 04:45:47,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 12:45:47
2025-08-11 09:28:14,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 17:28:14
2025-08-11 09:28:20,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 17:28:20
2025-08-11 14:23:16,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 22:23:16
2025-08-11 14:23:23,SESSION-RESET-TRIGGER,TOKEN_2,2025-08-11 22:23:23
