timestamp,event_type,token_id,reset_time_utc8
2026-01-06 23:22:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 07:22:43
2026-01-06 23:22:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 07:22:52
2026-01-07 04:42:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 12:42:00
2026-01-07 04:42:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 12:42:08
2026-01-07 09:30:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 17:30:14
2026-01-07 09:30:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 17:30:23
2026-01-07 14:26:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 22:26:25
2026-01-07 14:26:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-07 22:26:37
2026-01-07 23:22:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 07:22:05
2026-01-07 23:22:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 07:22:23
2026-01-08 04:40:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 12:40:54
2026-01-08 04:41:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 12:41:03
2026-01-08 09:30:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 17:30:12
2026-01-08 09:30:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 17:30:23
2026-01-08 14:27:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 22:27:30
2026-01-08 14:27:39,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-08 22:27:39
2026-01-08 23:19:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 07:19:50
2026-01-08 23:20:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 07:20:02
2026-01-09 04:41:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 12:41:35
2026-01-09 04:41:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 12:41:45
2026-01-09 09:30:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 17:30:19
2026-01-09 09:30:29,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 17:30:29
2026-01-09 14:26:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 22:26:37
2026-01-09 14:26:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-09 22:26:47
2026-01-09 23:22:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 07:22:23
2026-01-09 23:22:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 07:22:33
2026-01-10 04:35:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 12:35:03
2026-01-10 04:35:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 12:35:14
2026-01-10 09:22:17,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 17:22:17
2026-01-10 09:22:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 17:22:25
2026-01-10 14:20:22,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 22:20:22
2026-01-10 14:20:30,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-10 22:20:30
2026-01-10 23:21:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 07:21:08
2026-01-10 23:21:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 07:21:18
2026-01-11 04:49:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 12:49:47
2026-01-11 04:49:58,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 12:49:58
2026-01-11 09:23:18,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 17:23:18
2026-01-11 09:23:28,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 17:23:28
2026-01-11 14:20:41,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 22:20:41
2026-01-11 14:20:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-11 22:20:49
2026-01-11 23:21:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 07:21:08
2026-01-11 23:21:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 07:21:20
2026-01-12 04:52:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 12:52:25
2026-01-12 04:52:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 12:52:37
2026-01-12 09:35:28,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 17:35:28
2026-01-12 09:35:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 17:35:38
2026-01-12 14:27:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 22:27:44
2026-01-12 14:27:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-12 22:27:53
2026-01-12 23:19:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 07:19:45
2026-01-12 23:19:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 07:19:55
2026-01-13 04:41:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 12:41:37
2026-01-13 04:41:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 12:41:45
2026-01-13 09:31:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 17:31:15
2026-01-13 09:31:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 17:31:24
2026-01-13 14:27:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 22:27:35
2026-01-13 14:27:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-13 22:27:45
2026-01-13 23:21:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 07:21:05
2026-01-13 23:21:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 07:21:15
2026-01-14 04:48:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 12:48:24
2026-01-14 04:48:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 12:48:32
2026-01-14 09:31:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 17:31:47
2026-01-14 09:31:57,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 17:31:57
2026-01-14 14:27:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 22:27:38
2026-01-14 14:27:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-14 22:27:48
2026-01-14 23:19:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 07:19:35
2026-01-14 23:19:43,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 07:19:43
2026-01-15 04:42:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 12:42:36
2026-01-15 04:42:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 12:42:48
2026-01-15 09:30:02,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 17:30:02
2026-01-15 09:30:10,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 17:30:10
2026-01-15 14:27:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 22:27:08
2026-01-15 14:27:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-15 22:27:19
2026-01-15 23:24:21,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 07:24:21
2026-01-15 23:24:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 07:24:31
2026-01-16 04:41:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 12:41:35
2026-01-16 04:41:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 12:41:46
2026-01-16 09:28:57,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 17:28:57
2026-01-16 09:29:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 17:29:08
2026-01-16 14:26:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 22:26:03
2026-01-16 14:26:13,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-16 22:26:13
2026-01-16 23:23:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 07:23:16
2026-01-16 23:23:28,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 07:23:28
2026-01-17 04:33:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 12:33:38
2026-01-17 04:33:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 12:33:46
2026-01-17 09:22:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 17:22:15
2026-01-17 09:22:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 17:22:23
2026-01-17 14:20:42,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 22:20:42
2026-01-17 14:20:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-17 22:20:53
2026-01-17 23:20:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 07:20:55
2026-01-17 23:21:05,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 07:21:05
2026-01-18 04:42:52,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 12:42:52
2026-01-18 04:43:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 12:43:00
2026-01-18 09:23:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 17:23:15
2026-01-18 09:23:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 17:23:23
2026-01-18 14:20:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 22:20:56
2026-01-18 14:21:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-18 22:21:06
2026-01-18 23:21:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 07:21:09
2026-01-18 23:21:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 07:21:19
2026-01-19 04:55:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 12:55:14
2026-01-19 04:55:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 12:55:23
2026-01-19 09:36:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 17:36:45
2026-01-19 09:36:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 17:36:54
2026-01-19 14:29:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 22:29:15
2026-01-19 14:29:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-19 22:29:23
2026-01-19 23:22:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 07:22:40
2026-01-19 23:22:48,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 07:22:48
2026-01-20 04:48:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 12:48:20
2026-01-20 04:48:31,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 12:48:31
2026-01-20 09:35:00,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 17:35:00
2026-01-20 09:35:09,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 17:35:09
2026-01-20 14:34:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 22:34:16
2026-01-20 14:34:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-20 22:34:27
2026-01-20 23:24:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 07:24:27
2026-01-20 23:24:37,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 07:24:37
2026-01-21 04:47:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 12:47:23
2026-01-21 04:47:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 12:47:33
2026-01-21 09:34:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 17:34:56
2026-01-21 09:35:06,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 17:35:06
2026-01-21 14:33:22,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 22:33:22
2026-01-21 14:33:32,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-21 22:33:32
2026-01-21 23:27:51,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 07:27:51
2026-01-21 23:28:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 07:28:03
2026-01-22 04:50:54,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 12:50:54
2026-01-22 04:51:03,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 12:51:03
2026-01-22 09:34:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 17:34:55
2026-01-22 09:35:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 17:35:04
2026-01-22 14:33:38,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 22:33:38
2026-01-22 14:33:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-22 22:33:47
2026-01-22 23:23:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 07:23:24
2026-01-22 23:23:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 07:23:33
2026-01-23 04:45:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 12:45:08
2026-01-23 04:45:15,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 12:45:15
2026-01-23 09:32:44,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 17:32:44
2026-01-23 09:32:53,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 17:32:53
2026-01-23 14:27:40,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 22:27:40
2026-01-23 14:27:50,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-23 22:27:50
2026-01-23 23:23:11,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 07:23:11
2026-01-23 23:23:20,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 07:23:20
2026-01-24 04:36:27,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 12:36:27
2026-01-24 04:36:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 12:36:35
2026-01-24 09:22:45,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 17:22:45
2026-01-24 09:22:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 17:22:55
2026-01-24 14:21:10,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 22:21:10
2026-01-24 14:21:19,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-24 22:21:19
2026-01-24 23:21:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 07:21:26
2026-01-24 23:21:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 07:21:36
2026-01-25 04:53:25,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 12:53:25
2026-01-25 04:53:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 12:53:33
2026-01-25 09:24:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 17:24:07
2026-01-25 09:24:17,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 17:24:17
2026-01-25 14:21:07,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 22:21:07
2026-01-25 14:21:16,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-25 22:21:16
2026-01-25 23:22:22,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 07:22:22
2026-01-25 23:22:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 07:22:33
2026-01-26 04:56:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 12:56:36
2026-01-26 04:56:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 12:56:46
2026-01-26 09:36:35,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 17:36:35
2026-01-26 09:36:46,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 17:36:46
2026-01-26 14:30:36,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 22:30:36
2026-01-26 14:30:49,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-26 22:30:49
2026-01-26 23:24:55,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 07:24:55
2026-01-26 23:25:10,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 07:25:10
2026-01-27 04:49:24,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 12:49:24
2026-01-27 04:49:33,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 12:49:33
2026-01-27 09:35:04,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 17:35:04
2026-01-27 09:35:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 17:35:12
2026-01-27 14:32:17,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 22:32:17
2026-01-27 14:32:26,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-27 22:32:26
2026-01-27 23:24:47,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 07:24:47
2026-01-27 23:24:56,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 07:24:56
2026-01-28 04:46:14,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 12:46:14
2026-01-28 04:46:23,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 12:46:23
2026-01-28 09:36:12,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 17:36:12
2026-01-28 09:36:22,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 17:36:22
2026-01-28 14:32:59,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 22:32:59
2026-01-28 14:33:08,SESSION-RESET-TRIGGER,TOKEN_2,2026-01-28 22:33:08
